RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30
394982,27,"Pittsburgh, PA",msa,PA,288295.0,318961.0,319032.5,336897.5,336087.5,300000.0,306000.0,305110.0,310000.0,270875.0,292000.0,332900.0,337657.0,308200.0,330000.0,309950.0,303175.0,309990.0,327120.0,346673.0,308490.0,337495.0,349900.0,340000.0,313950.0,354990.0,305000.0,325000.0,384601.0,323900.0,339317.5,331995.0,327752.5,360990.0,344105.0,410080.0,369900.0,373347.5,358255.0,380000.0,410345.0,383410.0,391990.0,493256.0,429990.0,389825.0,429990.0,396427.0,404878.0,387655.0,458995.0,460495.0,446980.0,444470.0,466436.0,449990.0,455931.0,472700.0,376685.0,428270.0,500000.0,417950.0,427445.0,405239.0,448750.0,467975.0,407500.0,410000.0,411000.0
394466,28,"Cincinnati, OH",msa,OH,249900.0,245251.5,299900.0,253700.0,262150.0,251752.0,249900.0,233570.0,240900.0,268800.0,339010.0,306320.0,303516.5,281366.0,289000.0,245000.0,268853.0,269722.0,299990.0,303158.0,307250.0,300000.0,315000.0,317246.5,305000.0,275965.0,283420.0,342858.0,319129.0,294900.0,310000.0,298155.5,317777.5,320196.5,292000.0,320732.0,314383.5,341717.0,325494.5,329000.0,377587.0,345810.0,350000.0,354277.0,366868.0,383717.0,390000.0,402319.0,404369.0,419900.0,392404.0,382083.0,419900.0,392026.0,424990.0,377804.5,369345.0,380327.0,381169.0,393713.5,390000.0,381916.0,374900.0,380000.0,387235.5,399473.0,433450.0,397752.0,374900.0
394355,29,"Austin, TX",msa,TX,306705.0,297900.0,309742.0,310218.0,319900.0,327899.5,326990.0,344689.5,317820.0,324325.5,314990.0,325079.0,305000.0,317165.0,319995.0,321489.5,319450.0,315000.0,319453.0,327751.0,325000.0,319096.0,299990.0,310000.0,309640.0,307304.0,312000.0,313259.0,309935.0,306070.0,318975.0,319950.0,333990.0,339495.0,329950.0,348245.0,335000.0,319262.5,334502.5,356560.5,345405.0,360820.0,384346.0,405104.0,404670.0,450331.0,475000.0,475990.0,474645.0,465352.5,487950.0,476600.0,463645.0,491062.0,480290.0,474990.0,457855.0,466900.0,469565.0,468233.5,443120.0,426175.5,445396.5,459990.0,449990.0,464898.5,451102.5,444390.0,453363.0
394775,30,"Las Vegas, NV",msa,NV,342124.0,358336.0,355671.0,375507.5,369671.5,385521.0,385560.0,399377.0,384140.0,394900.5,381768.0,407692.5,392990.0,410860.5,393111.0,403000.0,408235.0,393385.0,360059.5,372024.0,365000.0,387235.5,375000.0,379174.0,364425.0,366265.0,364785.0,375171.5,370000.0,365470.0,384702.0,394720.0,389528.5,410297.5,390000.0,399352.5,402609.0,414674.0,393000.0,411252.5,437641.5,496893.0,415987.5,454835.5,433500.0,475000.0,453990.0,440000.0,458820.0,449990.0,451165.0,510742.0,526519.0,514974.0,505292.0,499990.0,480000.0,479950.0,465872.5,474990.0,435648.0,440000.0,457881.5,466183.0,448990.0,458990.0,480938.0,464995.0,465000.0
394735,31,"Kansas City, MO",msa,MO,366214.0,331900.0,354776.0,349900.0,355862.5,364400.0,375925.0,381625.0,378450.0,388077.5,374160.5,386250.0,367301.5,363416.5,367253.0,365470.0,373274.0,372262.5,384925.0,358000.0,380350.0,359950.0,404139.0,405000.0,397000.0,368634.5,369900.0,380900.0,363240.0,390500.0,395000.0,395000.0,400000.0,402545.0,407000.0,406550.0,389825.0,416975.0,409000.0,429240.0,443650.0,457768.0,442050.0,449950.0,458035.0,458477.0,462100.0,461608.0,459817.0,484025.0,474298.0,464650.0,497475.0,516602.0,510000.0,523974.0,575014.0,545000.0,539950.0,530973.0,526031.0,499975.0,519950.0,509900.0,509340.0,527475.0,525000.0,500000.0,523250.0
394492,32,"Columbus, OH",msa,OH,327500.0,324750.0,317245.0,307200.0,328200.0,322045.0,344325.0,412200.0,380000.0,328900.0,371300.0,373800.0,317000.0,320650.0,325100.0,334000.0,336650.0,335200.0,375000.0,355995.0,334098.5,376000.0,329050.0,355095.0,373865.0,339900.0,349000.0,349795.5,325000.0,353900.0,379990.0,346500.0,369427.5,341100.0,339850.0,346700.0,382175.0,350332.5,368276.0,387736.5,399900.0,396780.0,425000.0,396797.5,375195.0,386375.0,424750.0,430811.5,412736.5,421440.0,428900.0,449900.0,433150.0,426301.0,457502.0,450900.0,460315.0,488275.0,470070.0,470330.0,485575.0,482753.5,478995.0,469855.0,483945.0,468320.0,482985.0,484995.5,464990.0
394705,34,"Indianapolis, IN",msa,IN,268527.5,301263.5,324968.5,318750.0,330000.0,320796.0,313915.0,317500.5,315000.0,312098.0,349853.0,340590.0,342500.0,345044.0,328500.0,315000.0,318600.0,339938.0,311974.0,322497.5,292600.0,324500.0,336000.0,340323.0,337417.5,318000.0,323990.0,329460.0,329050.0,311426.0,325000.0,319949.0,326757.0,326000.0,330540.0,328792.0,325000.0,334995.0,329755.0,334647.0,341200.0,354940.0,355362.0,346490.0,351153.0,388590.0,383400.0,379169.0,366245.5,393442.0,389950.0,396220.0,395944.0,376237.5,391541.0,384320.0,388284.0,409995.0,402298.5,399995.0,404900.0,395000.0,399450.0,400000.0,394365.0,385000.0,375849.0,396500.0,400000.0
394475,35,"Cleveland, OH",msa,OH,291821.5,271995.0,281850.0,278950.0,313100.0,260095.0,276405.0,245950.0,239000.0,290092.5,276000.0,291830.0,267500.0,265702.5,272650.0,244990.0,262012.5,269755.0,278625.0,310877.5,292250.0,274675.5,292763.0,364400.0,304037.0,296100.0,317000.0,290000.0,305000.0,300455.0,370000.0,298917.0,290282.5,349900.0,277675.5,301293.0,315000.0,406403.0,340000.0,359190.5,346635.0,431158.0,321750.0,280620.0,348998.0,399620.0,385888.0,360870.0,386970.0,371186.0,431867.5,395398.0,420000.0,350477.5,351176.0,397445.0,398839.0,419925.0,393710.0,439067.5,433697.5,520900.0,455497.5,489825.0,411500.0,436250.0,444032.5,473500.0,469000.0
395059,36,"San Jose, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000.0,1368755.0,1332000.0,1867500.0,1455000.0,1196150.0,1812309.5
394902,37,"Nashville, TN",msa,TN,315970.0,332130.0,345988.5,339000.0,353000.0,366630.0,360000.0,372170.5,365000.0,379284.0,378985.0,368908.0,349800.0,338000.0,359115.5,369900.0,363932.5,359900.0,354999.0,363472.0,372400.0,374900.0,385000.0,370000.0,345867.0,359450.0,374000.0,369990.0,355059.5,359900.0,348240.0,351170.0,351000.0,354900.0,363686.0,354945.0,352000.0,364531.5,370191.0,380900.0,400000.0,405247.5,398412.5,401938.5,411705.0,417600.0,412875.0,436278.0,409546.0,450300.0,434064.0,461821.0,470582.5,460530.0,479645.0,451407.0,461149.0,501615.0,487965.0,469650.0,460000.0,477061.5,477490.0,464990.0,461970.0,475321.0,470190.0,469945.0,469212.0
395194,38,"Virginia Beach, VA",msa,VA,288380.0,285000.0,294000.0,291660.0,298185.0,325500.0,310000.0,325000.0,324900.0,320450.0,339900.0,320400.0,292540.0,310000.0,299250.0,307392.5,309990.0,310000.0,332246.0,323400.0,314690.0,335135.0,326211.0,350357.5,309305.0,308745.0,316000.0,322200.0,314900.0,314012.5,314900.0,317450.0,324900.0,315055.0,331200.0,343000.0,324900.0,337195.0,343582.5,358440.0,392902.5,366127.5,376032.5,361727.0,390460.0,392900.0,378000.0,408775.0,397900.0,396868.0,404990.0,413733.0,420000.0,420190.0,455000.0,412035.0,416807.5,430572.5,431490.0,429900.0,377780.0,399898.0,405000.0,419000.0,425000.0,452789.5,405000.0,427440.0,389000.0
395005,39,"Providence, RI",msa,RI,341400.0,364900.0,359900.0,367450.0,380000.0,444500.0,399900.0,385000.0,394000.0,387500.0,401873.0,386500.0,415000.0,417750.0,436025.0,357450.0,399900.0,396950.0,395700.0,399900.0,371450.0,400000.0,395045.0,384000.0,379450.0,352000.0,460000.0,399900.0,419900.0,396710.0,419000.0,417900.0,418000.0,489000.0,453240.0,445500.0,444848.0,415950.0,438122.5,452330.0,449000.0,508737.0,499000.0,520900.0,481000.0,491872.0,533846.0,510301.5,540950.0,519500.0,525000.0,471950.0,500000.0,550000.0,560000.0,546235.0,489950.0,549900.0,595000.0,580000.0,580235.0,615000.0,505171.0,584212.5,545000.0,538317.0,605000.0,569000.0,594950.0
394714,40,"Jacksonville, FL",msa,FL,284310.5,279995.0,287900.0,270000.0,290000.0,282500.0,308426.0,294950.0,289995.0,279925.5,309448.0,304950.0,282250.0,290627.5,284085.0,289645.0,290000.0,289990.0,300000.0,300000.0,281200.0,284300.0,274357.5,290545.0,283430.0,282137.5,280500.0,280000.0,292400.0,285900.0,297740.0,293000.0,296800.0,294990.0,299900.0,304900.0,298000.0,285763.0,306900.0,318900.0,315000.0,322548.0,349700.0,338845.0,351104.0,340500.0,378000.0,390000.0,391500.0,390200.0,393900.0,384943.5,388052.0,380990.0,384305.0,386126.0,380990.0,383990.0,377010.0,406990.0,361885.0,363445.0,372990.0,375925.0,399900.0,382490.0,394245.0,386990.0,380000.0
394862,41,"Milwaukee, WI",msa,WI,,,,,,,,,,,,,,,,472900.0,370000.0,415800.0,350100.0,382700.0,383900.0,360390.0,398100.0,402167.5,406200.0,429900.0,420000.0,410650.0,416600.0,466924.5,434900.0,448745.0,439900.0,459734.5,464900.0,499900.0,450000.0,394900.0,438004.0,497512.0,453595.0,479900.0,451900.0,481189.0,469900.0,475320.5,504500.0,486199.5,469785.0,490000.0,468900.0,506244.5,535900.0,539990.0,549900.0,513900.0,560688.0,512490.0,545922.0,540250.0,473250.0,544900.0,532752.5,499695.0,572605.0,544150.0,529900.0,545286.5,529430.0
394935,42,"Oklahoma City, OK",msa,OK,162250.0,192000.0,185000.0,189500.0,216595.0,238500.0,226975.0,218000.0,220000.0,235000.0,229450.0,230540.0,218805.0,218240.0,237500.0,236500.0,236995.0,263500.0,255726.0,257900.0,260000.0,237999.5,259963.0,255436.0,234900.0,249250.0,246560.0,232500.0,250500.0,267700.0,258743.5,269750.0,254040.0,274950.0,265000.0,257024.5,239950.0,267800.0,270845.0,277000.0,279345.0,288500.0,287900.0,293000.5,292498.5,295000.0,303822.5,292000.0,291500.0,317500.0,311590.0,324000.0,335363.0,345000.0,353495.0,355000.0,330000.0,330245.0,323450.0,334995.0,317840.0,308994.0,350000.0,329995.0,349999.0,341048.5,349900.0,319350.5,323630.0
395012,43,"Raleigh, NC",msa,NC,287000.0,292750.0,320000.0,325250.0,330250.0,319500.0,325000.0,329575.0,325750.0,330000.0,347000.0,340000.0,351500.0,335000.0,339950.0,325000.0,339000.0,349500.0,337307.5,350000.0,352131.0,342000.0,355000.0,336000.0,332750.0,330750.0,333250.0,336000.0,336000.0,343000.0,331999.0,342250.0,349900.0,339000.0,352000.0,332500.0,325000.0,321900.0,343000.0,362849.0,357075.0,363254.0,373750.0,365000.0,380000.0,394950.0,392500.0,395907.5,422722.5,405917.5,419900.0,443000.0,454500.0,452252.5,457502.5,479597.5,468850.0,474990.0,465750.0,467285.0,462580.0,437000.0,428900.0,447672.5,439000.0,440076.5,438197.5,437455.0,457468.5
394849,44,"Memphis, TN",msa,TN,302423.0,284000.0,282563.0,305000.0,277625.0,314206.0,287470.0,296500.0,279900.0,328500.0,302723.5,293000.0,304140.0,318602.0,289000.0,315500.0,328000.0,345052.0,276500.0,299900.0,299191.0,312000.0,299900.0,325000.0,326950.0,360935.0,312000.0,339950.0,299900.0,295800.0,307213.5,321292.5,335986.5,338159.0,378684.0,313900.0,317643.0,358512.5,351289.5,362100.0,362900.0,345900.0,335000.0,379900.0,371284.5,392000.0,384318.0,395500.0,335000.0,329692.5,355000.0,385900.0,376285.0,367072.5,368925.0,395700.0,374950.0,364950.0,387550.0,381000.0,399950.0,421475.0,400000.0,430762.0,382288.0,377825.0,367000.0,387050.0,364990.0
395022,45,"Richmond, VA",msa,VA,323242.5,309800.0,309452.5,279990.0,300374.0,318325.0,337219.0,335500.0,308450.0,354950.0,358240.0,356147.0,285855.0,314250.0,315000.0,300920.0,322487.0,343949.0,362232.5,367658.5,353561.0,352825.0,366048.0,350315.0,319685.0,342501.0,343350.0,332455.0,355580.0,371062.0,357546.0,351877.0,345900.0,360326.5,361212.5,368850.0,340006.5,340150.0,367015.0,382090.0,365000.0,381163.0,386506.0,386966.0,387500.0,394520.0,389375.0,394351.0,431055.0,440950.0,417575.0,440180.0,445542.0,424656.0,450000.0,457000.0,449900.0,441917.5,464450.0,395271.0,427888.0,452153.5,408337.5,449000.0,438910.0,448000.0,439925.0,450990.0,415262.0
394807,46,"Louisville, KY",msa,KY,265246.0,274900.0,259850.0,270345.0,264950.0,264234.0,250592.5,250000.0,267490.5,259000.0,289450.0,265010.0,312326.5,275000.0,294900.0,246712.0,260000.0,272000.0,295900.0,274750.0,259900.0,280000.0,280000.0,279000.0,281200.0,293151.0,282400.0,276336.5,290000.0,287162.0,272500.0,294184.5,270900.0,281901.5,305000.0,298862.5,297312.5,278986.31,311304.0,291949.0,298889.0,315814.0,332475.0,310200.0,337580.0,344203.5,330877.5,342400.0,329950.0,338200.0,332900.0,341919.5,344845.0,332395.0,360282.5,364950.0,338316.0,363478.0,327400.0,330000.0,349005.0,344950.0,327438.0,345000.0,350950.0,350325.0,351736.5,341990.0,323950.0
394910,47,"New Orleans, LA",msa,LA,214900.0,205000.0,248950.0,207500.0,189800.0,230000.0,209000.0,212000.0,212752.5,215500.0,259000.0,228750.0,182522.5,207250.0,196200.0,217250.0,219000.0,246500.0,248000.0,236000.0,247000.0,234500.0,259900.0,248500.0,234510.0,219500.0,230000.0,276900.0,248900.0,245900.0,257400.0,255000.0,286450.0,284000.0,288425.0,292950.0,274700.0,301000.0,292500.0,304000.0,299900.0,335000.0,300000.0,327150.0,350000.0,312500.0,329000.0,336000.0,300000.0,292500.0,300000.0,316835.0,312500.0,300000.0,305000.0,269500.0,279900.0,285000.0,300000.0,287000.0,260000.0,269292.5,275000.0,293895.0,271405.0,300420.0,279855.0,276450.0,277760.0
395053,48,"Salt Lake City, UT",msa,UT,,,,,,,,,,,,,,365078.0,394000.0,393450.0,397728.0,410000.0,382950.0,437525.5,368950.0,390000.0,439900.0,403182.0,391127.5,415399.0,410000.0,393637.0,399000.0,402550.0,415000.0,403787.5,440949.5,412996.0,385000.0,394503.0,415000.0,432200.0,429017.0,416000.0,400089.0,429165.0,462000.0,484900.0,545021.0,550000.0,521235.0,586045.0,575000.0,565990.0,549349.0,599071.0,650785.0,611920.0,596106.0,565361.0,589841.5,560997.0,560267.0,583822.0,549900.0,615575.5,549995.0,515000.0,581475.0,537990.0,555892.5,499000.0,545000.0
394388,51,"Birmingham, AL",msa,AL,240775.0,268535.0,259777.5,263017.5,281000.0,258801.0,262000.0,262500.0,297950.0,278250.0,269900.0,282000.0,238897.5,293950.0,259000.0,310465.0,266295.0,298000.0,279394.5,276197.5,280457.0,279934.0,298950.0,254450.0,268861.0,285000.0,263250.0,291494.0,265000.0,264900.0,268125.0,267450.0,284047.5,268900.0,267150.0,291102.5,349900.0,295580.0,309725.0,298985.0,306493.5,294300.0,299595.0,308390.0,309802.5,318215.0,345230.0,364225.0,392049.0,336300.0,336975.0,367305.0,437201.0,414970.0,393701.5,410597.0,425000.0,424140.0,399900.0,382257.0,382347.0,318935.0,338005.0,351787.5,356171.0,319750.0,315150.0,321050.0,329012.5
394640,53,"Grand Rapids, MI",msa,MI,223000.0,250000.0,271932.0,248950.0,259900.0,285643.5,281070.0,298083.5,318064.0,297335.0,312290.0,333034.5,279920.0,320653.0,306742.0,299800.0,295000.0,300000.0,306500.0,292250.0,317000.0,319500.0,315000.0,328804.0,289717.5,283400.0,312900.0,308800.0,297700.0,316000.0,329000.0,309950.0,331720.0,309900.0,329780.0,322450.0,315000.0,324000.0,342750.0,322984.0,352330.0,351029.0,350365.0,362140.0,385000.0,384502.0,396000.0,390000.0,370000.0,380927.5,378225.5,385535.0,399900.0,425000.0,395000.0,429900.0,422720.0,395000.0,427400.0,431295.0,431537.5,400000.0,409900.0,415900.0,457500.0,422650.0,399900.0,428210.0,443231.5
395167,54,"Tucson, AZ",msa,AZ,300113.5,279000.0,277986.0,303971.0,299235.0,299000.0,293550.0,296629.5,261070.0,308060.0,290553.5,290000.0,284485.0,270000.0,299990.0,285000.0,295544.0,276020.0,271525.0,311172.5,296478.0,279600.5,276366.5,278705.0,316027.5,296857.0,285412.5,284455.0,309252.5,303025.0,287360.0,325118.0,328370.0,332651.0,309590.0,342500.0,318267.5,333015.5,349090.0,359105.0,344703.0,369205.0,355000.0,395000.0,372750.0,355220.0,382990.0,381913.5,394230.0,395120.0,378990.0,399900.0,403990.0,415990.0,397248.5,372990.5,407736.5,395574.0,412791.5,412210.0,387311.0,396515.0,422990.0,419000.0,439900.0,401205.0,415000.0,414275.5,397630.0
753924,55,"Urban Honolulu, HI",msa,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958785.0
395169,56,"Tulsa, OK",msa,OK,215000.0,239950.0,232500.0,232000.0,237500.0,219450.0,245750.0,227000.0,275500.0,255387.5,245000.0,260900.0,227742.0,229900.0,219900.0,229050.0,273365.0,260900.0,262000.0,252000.0,225000.0,251500.0,288400.0,203500.0,249843.5,250000.0,245000.0,290000.0,261385.0,284357.5,289500.0,281250.0,305030.0,311208.0,301000.0,324126.0,308800.0,323880.0,309000.0,273000.0,348150.0,319500.0,329125.0,343790.0,341187.5,310417.0,319444.0,334030.0,354500.0,301450.0,353049.0,358805.0,358500.0,360000.0,409685.0,415400.0,417177.5,362620.0,400950.0,466369.0,351413.0,410539.0,379604.0,364950.0,377121.0,339900.0,374900.0,420000.0,379500.0
394619,57,"Fresno, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,506500.0,560245.0,464000.0,506500.0,499085.0,514557.5,505000.0,500000.0,504245.0,511247.5,530750.0,481000.0,508590.0,456655.0,468422.5,440000.0,423875.0,434750.0,484990.0,449635.0,463320.0,471800.0,428120.0,473330.0,463000.0
395238,58,"Worcester, MA",msa,MA,383394.5,363000.0,338732.5,381337.5,399900.0,390045.0,365474.0,359999.0,369710.0,434900.0,340000.0,354950.0,362340.0,372314.0,360000.0,329900.0,385000.0,370000.0,456640.0,460000.0,400000.0,383850.0,375000.0,394165.0,340000.0,413580.0,457995.0,432772.5,495357.5,405000.0,379900.0,426000.0,394000.0,418502.5,432122.5,429100.0,427450.0,406300.0,439900.0,467500.0,450000.0,490000.0,501122.5,456995.0,434987.5,492900.0,487450.0,519280.0,497052.5,506750.0,499617.5,502499.5,532595.0,499900.0,535935.0,519950.0,578750.0,499900.0,549792.0,575000.0,544821.0,549828.0,575000.0,532980.0,525000.0,583162.5,544750.0,529997.5,554029.5
394938,59,"Omaha, NE",msa,NE,271432.0,291000.0,288500.0,287950.0,295000.0,293000.0,306500.0,300000.0,312000.0,294000.0,325000.0,324923.0,314000.0,307000.0,313000.0,309500.0,323780.5,319000.0,340257.0,333445.0,349000.0,332000.0,346500.0,386500.0,330000.0,335500.0,329330.0,339186.0,352675.0,346000.0,346410.0,326032.0,354000.0,340000.0,355000.0,342500.0,354000.0,359900.0,352960.5,369539.0,382150.0,381896.0,402484.0,408893.0,425580.0,409000.0,397440.0,424500.0,427001.0,403998.0,433873.0,430000.0,453450.0,428000.0,450500.0,448071.5,458341.5,439593.0,463910.0,447512.5,485028.0,421108.0,418637.0,443014.0,448500.0,452062.5,443896.0,431900.0,409950.0
394415,60,"Bridgeport, CT",msa,CT,588000.0,655000.0,582500.0,519900.0,622199.0,625000.0,580000.0,623030.0,685000.0,547723.0,447900.0,524500.0,512666.5,587500.0,640000.0,550000.0,1077250.0,595000.0,593821.0,705000.0,753500.0,578008.5,588946.0,592890.0,599000.0,651237.0,694500.0,659995.0,630000.0,716500.0,665000.0,885000.0,775000.0,815000.0,777838.5,761000.0,660000.0,600000.0,684000.0,614730.0,905000.0,963750.0,694900.0,1124500.0,1030213.0,695000.0,821240.0,629636.0,720500.0,769000.0,795000.0,769000.0,840000.0,936632.5,903875.0,1343525.0,1029750.0,730000.0,855000.0,990000.0,775000.0,685000.0,1412958.5,1612000.0,1399990.0,1220000.0,1660000.0,1595000.0,1302000.0
394653,61,"Greenville, SC",msa,SC,236521.0,232400.0,229990.0,237500.0,233805.0,244381.0,248740.0,246046.0,255015.0,271000.0,264000.0,263825.0,257105.0,266950.0,242685.0,245000.0,255437.5,250110.0,242270.5,249500.0,257445.0,239900.0,244566.0,259900.0,226000.0,239450.0,254900.0,239185.0,252000.0,253316.0,255000.0,250135.0,264900.0,284263.0,272300.0,264550.0,237000.0,263790.0,264653.0,275800.0,270240.0,261490.0,277250.0,268695.0,269700.0,289990.0,302770.0,294490.0,301490.0,314195.0,315346.0,332490.0,326095.0,315000.0,338495.0,348500.0,344771.0,324950.0,346122.0,330000.0,334525.0,320240.0,323820.0,336595.0,324429.5,339169.5,337135.0,339900.0,344922.5
